"https://winnipeg.ca/police/press/2021/01jan/2021_01_31.stm"|"January 31, 2021"|"Break & Enters Arrest: C20-299084"|"Stabbing Investigation: C21-23504"|"Stabbing Investigation: C21-24069"|"Stabbing Investigation: C21-24236"|"Suspicious Death Investigation: C21-24453"
"https://winnipeg.ca/police/press/2016/06jun/2016_06_17.aspx"|"June 17, 2016"|"Robbery Arrest – C16-123806"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/06jun/2016_06_16.aspx"|"June 16, 2016"|"Traffic Pursuit – Arrest – C16-123739"|"Historical Sexual Assault Investigation – Arrest – C16-104521"|"Public Advisory – Taxation Scam"|"Firearm Investigation – C16-123147"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/06jun/2016_06_15.aspx"|"June 15, 2016"|"Update - Commercial Robbery Investigation – C16-121664"|"Stolen Vehicle Arrest – C16-122745"|"Firearm Arrest – C16-122005"|"Firearm Arrest – 122507"|"Update - Commercial Robbery Investigation – C16-121664"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/06jun/2016_06_14.aspx"|"June 14, 2016"|"Missing Person – Guy LYRETTE - C16-116715 - Located"|"Historical Homicide Investigation - 79-123762"|"Commercial Robbery Investigation – C16-121664"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/06jun/2016_06_13.aspx"|"June 13, 2016"|"Motor Vehicle Collision – C16-121092"|"Vehicle Break-Ins Arrest – C16-120370"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/06jun/2016_06_12.aspx"|"June 12, 2016"|"Mischief-Danger to Life – C16-119943"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/06jun/2016_06_10.aspx"|"Server Error in '/Police' Application."|"Parser Error"
"https://winnipeg.ca/police/press/2016/06jun/2016_06_05.aspx"|"June 5, 2016"|"Aggravated Assault Arrests – C16-113663"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/06jun/2016_06_04.aspx"|"June 4, 2016"|"Update - Fatal Motor Vehicle Collision – C16-108584"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/06jun/2016_06_03.aspx"|"Server Error in '/Police' Application."|"Parser Error"
"https://winnipeg.ca/police/press/2016/06jun/2016_06_02.aspx"|"June 02, 2016"|"Update: Shooting Investigation Update – Males Wanted – C16-96890"|"Serious Assault – C16-111769"|"Residential Break and Enter – Arrests – C16-111605"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_29.aspx"|"Operation Dry Water Education and enforcement directed toward reducing alcohol related incidents on the waterways."|"July 30 - August 1 (Long Weekend)"|"Homicide Investigation – C16-156802"|"Project Return"|"Robbery Investigation – C16-154961"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_28.aspx"|"Commercial Robbery Suspect: C16-142404 & C16-142320"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_27.aspx"|"July 27, 2016"|"Attempt Murder – Arrest: C16-154955"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_25.aspx"|"July 25, 2016"|"CitizenOnline Crime Reporting System Expanded"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_22.aspx"|"July 22, 2016"|"Assault with a Weapon Investigation – C16-151585"|"Internet Child Luring- Arrest- C16-151015"|"Child Sexual Abuse Imagery Arrest – R16-45403"|"Update - Fatal Motor Vehicle Collision – C16-150491"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_21.aspx"|"July 21, 2016"|"Update - Attempt Abduction Investigation – C16-131229"|"Fatal Motor Vehicle Collision – C16-150491"|"Weapons Arrest – C16-150449"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_20.aspx"|"July 20, 2016"|"Winnipeg Police Service Annual Statistical Report Released"|"Aggravated Assault Arrest - C16-149986"|"Public Advisory – Fraud: Door-to-door Canvassing"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_19.aspx"|"July 19, 2016"|"Shots Heard – Investigation:  C16-149347"|"Firearm Incident – C16-149372"|"MISSING PERSON – Kaitlyn PARKER: R16-53002 - Located"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_17.aspx"|"July 17, 2016"|"Fraud Arrests – C16-143435"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_16.aspx"|"July 16, 2016"|"Homicide – Arrest: C16-138707"|"Fire Investigation – C16-146922"|"Fire Investigation – C16-147165"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_15.aspx"|"July 15, 2016"|"Arson Investigation – C16-145121"|"Robbery – Arrest: C16-145638"|"Robbery – Arrest: C16-146247"|"Missing Person – Joshua TOD – C16-134394 - Located"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_14.aspx"|"July 14, 2016"|"Grow Operation Arrests – R16-14664"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_13.aspx"|"July 13, 2016"|"Update - Motor Vehicle Collision C16-143975"|"Stolen Vehicle Arrest – C16-144685"|"Public Advisory - Sexual Assaults - C16-144338"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_12.aspx"|"July 12, 2016"|"Fire Investigation – C16-143893"|"Update - Missing Person – Thelma KRULL – C15-145099"|"Motor Vehicle Collision C16-143975"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_11.aspx"|"July 11, 2016"|"Thelma KRULL Investigation Continues One Year Later – C15-145099"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_10.aspx"|"July 10, 2016"|"Homicide Investigation: UPDATE – C16-140291"|"Weapons Arrest – R16-51206"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_09.aspx"|"July 09, 2016"|"Fatal Motor Vehicle Collision – C16-141374"|"Fraud Warning – Taxation Scam"|"Tips to remember:"|"Robbery: Public Assistance Requested – C16-105261"|"Suspect Images:"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_08.aspx"|"July 08, 2016"|"Fatal Fire Now Homicide Investigation – C16-140291"|"Historical Sexual Assault Investigation – Arrest – C16-104521"|"Sexual Exploitation – Arrest – R16-47339"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_07.aspx"|"July 07, 2016"|"Fatal Fire Investigation – C16-139998"|"Fatal Fire Investigation – C16-140291"|"Body Recovered From Red River – C16-139921"|"Update: Male Arrested – Robert Paul GILLIS - C16-137126"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_06.aspx"|"July 06, 2016"|"Update - Homicide Investigation – C16-138707"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_05.aspx"|"July 05, 2016"|"Homicide Investigation – C16-138707"|"Update - Missing Person Investigation – Hirenkumar (Herry) PATEL C16-132812"|"Update - Homicide Investigation – C16-138707"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_04.aspx"|"July 04, 2016"|"Update - Male Wanted – Robert Paul GILLIS - C16-137126- Arrested"|"Commercial Robbery Arrest – C16-136115"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_03.aspx"|"July 03, 2016"|"Male Wanted – Robert Paul GILLIS - C16-137126"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_02.aspx"|"July 02, 2016"|"Update – Shooting Investigation Arrest – C16-96890"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/07jul/2016_07_01.aspx"|"July 01, 2016"|"Winnipeg Police Service Dive Unit Searches Red River C16-135117 C16-132812"|"Update - Missing Person Investigation – Hirenkumar (Herry) PATEL C16-132812"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_31.aspx"|"August 30, 2016 - News Release"|"Missing Person – Mary West  C16-180170 - Located"|""|"Funding for Air1 Thermal Imaging Camera"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_30.aspx"|"August 30, 2016 - News Release"|"Reduced Speeds in School Zones"|"Robbery Investigation Arrest – C16-154674"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_29.aspx"|"August 29, 2016 - News Release"|"New Police Record Check Process—Changes For the Public"|""|"Child Abuse Imagery Arrest - R16-62494"|"Robbery Arrest – C16-176938"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_27.aspx"|"August 27, 2016 - News Release"|""|"Update - Homicide Investigation Arrests – C16-166130"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_26.aspx"|"August 26, 2016 - News Release"|"MISSING PERSON – Clayanna PRUDEN – C160177114- Located"|""|"Suspicious Package – C16-177439"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_25.aspx"|"August 25, 2016 - News Release"|"MISSING PERSON – Christine WOOD  C16-174340"|""|"Aggravated Assault: Public Assistance Required – C16-161199"|"Bomb Investigation – C16-176068"|"Public Mischief – Arrests: C16-175996"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_23.aspx"|"August 23, 2016 - News Release"|"MISSING PERSON: Hailey BITTERN – R16-61745 - Located"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_22.aspx"|"August 22, 2016 - News Release"|"Bicycle Theft  Awareness/Prevention: ‘Lock it, or lose it’"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_21.aspx"|"Stolen Vehicle Investigation Arrest – C16-173244"|"Impaired Driving/Dangerous Operation of a Motor Vehicle Arrest – C16-173327"|""|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_120.aspx"|"Server Error in '/Police' Application."|"The resource cannot be found."
"https://winnipeg.ca/police/press/2016/08aug/2016_08_19.aspx"|"Community Notification - Brett Russell Jeffrey PILCH"|"Homicide Arrest – C16-170088"|"Sudden Death –C16-172225"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_18.aspx"|"Public Advisory- Vehicle Break-ins"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_15.aspx"|"Aggravated Assault: Public Assistance Required – C16-161199"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_17.aspx"|"Homicide Investigation – C16-170088"|"Missing Person – Joshua TOD - C16-170526 - Located"|"Fatal Motor Vehicle Collision Investigation – C16-169512"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_15.aspx"|"Aggravated Assault: Public Assistance Required – C16-161199"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_12.aspx"|"Suspicious Death Investigation Update – C16-166130"|""|"Two Brandon Police Officers Charged"|"Residential Break & Enter Arrest – C16-166368"|"Missing Person – Leo Mazur C16-166779 - Located"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_11.aspx"|"Suspicious Circumstances, Body located– C16-166130"|"Stabbing Incidents – C16-166338/C16-166341"|"Manitoba Integrated High Risk Sex Offender Unit Notification - Fabian Claybren MAYTWAYASHING"|"Suspicious Circumstances, Body located– C16-166130"|"Stabbing Incidents – C16-166338/C16-166341"|""|"Manitoba Integrated High Risk Sex Offender Unit Notification - Fabian Claybren MAYTWAYASHING"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_10.aspx"|"Missing Person – Joshua TOD – C16-165520"|"Update - Sexual Assault Investigation Arrest – C16-144338"|"Update - Robbery Investigation Arrests – C16-164754"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_09.aspx"|"Fatal Motor Vehicle Collision – C16-160479"|"Robbery Arrests – C16-164754"|"Sexual Assault - C16-64663"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_08.aspx"|"Missing Person – Sherrie Garson – C16-163966 - Located"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_07.aspx"|"Robbery Arrest – C16-162783"|"Fatal Motor Vehicle Collision – C16-163503"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_06.aspx"|"Motor Vehicle Collision – C16-162268"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_05.aspx"|"Assault Arrest – C16-161031"|"Arson – Update: C16-147165 & Weapons Investigation – R16-53408"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_04.aspx"|"Ticket Scalping Arrests – R16-57991 & R16-58140"|"MIHRSOU Requests Assistance to Locate Martin Louis PATRICK and Walter James FRANCIS"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_03.aspx"|"Public Advisory Regarding On-line Dating Sites"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/08aug/2016_08_02.aspx"|"Homicide Investigation Update – Arrest: C16-138707"|"Homicide Investigation – Arrest: C16-156802"|"Missing Person – Angel ROBINSON: C16-159823 - Located"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_29.aspx"|"September 29, 2016"|"Serious Assault – Male Wanted: C16-201752"|"Drug Investigation Arrest – Follow-up: C16-190364"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_28.aspx"|"September 28, 2016"|"Update: Missing Person – Christine WOOD - C16-174340"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_27.aspx"|"September 27, 2016"|"Update - Homicide Investigation - Marilyn Rose MUNROE – C16-36822 Public Assistance Requested:"|"Motor Vehicle Collision - C16-201461"|"Pedestrian Injured"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_26.aspx"|"September 26, 2016"|"Weapon Arrest -  C16-197581"|"Update - Personating Peace Officer Arrest - C16-194652 Wanted Male Arrested"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_25.aspx"|"September 25, 2016"|"Assault Investigation - Arrest - C16-198400"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_24.aspx"|"September 24, 2016"|"Assault Investigation - Arrest - C16-198400"|"Public Advisory Update - Conducted Electrical Weapon Recovered - C16-199313"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_23.aspx"|"September 23, 2016"|"Personating Peace Officer Arrest - C16-194652"|""|"Suspicious Incident - C16-196699"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_22.aspx"|"September 22, 2016"|"Robbery, Break & Enter – Arrests: C16-196140"|"Public Advisory"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_21.aspx"|"September 21, 2016"|"MISSING PERSON – Tara Michell – R16-57544"|"Threat to Schools – C16-197121"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_20.aspx"|"September 20, 2016"|"MISSING PERSON – Brittany MORRISSEAU (aka STITT) – R16-57526"|"Assault Peace Officer/Robbery Arrest: C16195968"|"Firearm Investigation – Arrest: C16-195418"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_19.aspx"|"September 19, 2016"|"Sexual Assault Investigation – C16-193854"|"Commercial Robbery – Arrest C16-194993"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_18.aspx"|"September 18, 2016"|"Drug and Weapon Arrests - R16-69792"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_17.aspx"|"September 17, 2016"|"Suspicious Item - C16-194338"|"Sexual Assault Arrests - C16-193149"|"Stolen Vehicle Arrests - C16-194137"|"Update:  Missing Person – Christine WOOD - C16-174340"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_16.aspx"|"September 16, 2016"|"Grow Operation Arrests - R16-59252"|"Project Pink Panther: Commercial Break-Ins Arrest - C16-191699"|"Winnipeg Police Service Member Charged"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_15.aspx"|"September 15, 2016"|"Drug Investigation Arrest - C16-190364"|"Serious Motor Vehicle Collision: C16-192687"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_14.aspx"|"September 14, 2016"|"Commercial Robbery Investigation - C16-164587"|"Drugs and Guns Investigation – Arrests: R16-65500"|"Fatal Motor Vehicle Collision – C16-191395"|"Update - Homicide Arrest – C14-111775"|"Suspicious Vehicle - C16-186899"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_13.aspx"|"September 13, 2016"|"Cops For Kids Charity Ride"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_12.aspx"|"September 12, 2016"|"Commercial Robbery - Arrests: C16-189349"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_10.aspx"|"September 10, 2016"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_09.aspx"|"September 9, 2016"|"Air1 Resumes Operation"|"Sexual Assault - C16-186524"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_08.aspx"|"September 8, 2016"|"Update:  Missing Person – Christine WOOD - C16-174340"|"Sexual Assault Investigation - C16-91529"|"Update - Fatal Motor Vehicle Collision – C16-186410"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_07.aspx"|"September 7, 2016"|"Fatal Motor Vehicle Collision – C16-186410"|"MISSING PERSON – Hailey BITTERN – C16-180318"|"Professional Standards Unit Charges Former RCMP Officer"|"Fraud Investigation Arrest – C16-171925"|""|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/09Sep/2016_09_06.aspx"|"September 6, 2016"|"Residential Break-In Arrests C16-184834"|"Commercial Robbery Arrest – C16-185167"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/10oct/2016_10_31.aspx"|"October 31, 2016"|"Male Wanted - Darren PARISIAN, 30 years old - C16-221106"|""|"Shots Fired Investigation - C16-227700 Property Damage - No Injuries Reported:"|"Missing Person – Zhimin(Maggie) LIU - C16-227791"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/10oct/2016_10_30.aspx"|"October 30, 2016"|"Missing Person – C16-226252 - Located"|"Assault Investigation – C16-226754"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/10oct/2016_10_28.aspx"|"October 28, 2016"|"Joint First Responders Scenario Training Planned"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2016/10oct/2016_10_25.aspx"|"October 25, 2016"|"Child Abuse Investigation Arrests – C16-217960 Search Warrant Executed"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
